Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.2,,,
Sample Interval,0.000384025,,,
Filter Frequency,2e+08,,,
Record Length,5192,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-5.676e-01,0.09,0.01,7,6.4
-5.672e-01,0.07,0.15,6.8,7.2
-5.668e-01,0.09,-0.11,6.8,6.4
-5.664e-01,0.09,0.53,6.8,7.2
-5.661e-01,0.09,-0.13,6.6,6.4
-5.657e-01,0.13,0.57,6.8,7.2
-5.653e-01,-0.03,-0.17,6.8,6.4
-5.649e-01,0.13,0.57,6.6,7.2
-5.645e-01,0.03,-0.19,6.8,6.4
-5.641e-01,0.05,0.59,6.8,7.2
-5.637e-01,0.07,-0.29,6.8,6.2
-5.634e-01,0.07,0.57,6.6,7.2
-5.630e-01,0.05,-0.29,6.6,6.4
-5.626e-01,0.13,0.57,6.6,7.2
-5.622e-01,0.09,-0.29,6.6,6.4
-5.618e-01,0.15,0.55,6.6,7.2
-5.614e-01,0.07,-0.23,6.8,6.4
-5.611e-01,0.11,0.37,6.8,7.2
-5.607e-01,0.11,-0.23,6.8,6.4
-5.603e-01,0.11,0.39,7,7.4
-5.599e-01,0.09,-0.19,7,6.6
-5.595e-01,0.09,0.35,6.8,7.4
-5.591e-01,0.11,-0.19,7,6.6
-5.588e-01,0.09,0.35,7,7.4
-5.584e-01,0.11,-0.27,7,6.6
-5.580e-01,0.09,0.47,7,7.6
-5.576e-01,0.11,-0.25,7,6.8
-5.572e-01,0.09,0.45,7.2,7.6
-5.568e-01,0.11,-0.23,7.2,6.8
-5.565e-01,0.09,0.43,7.2,7.6
-5.561e-01,0.11,-0.19,7.2,6.8
-5.557e-01,0.07,0.47,7.2,7.6
-5.553e-01,0.11,-0.15,7.2,6.8
-5.549e-01,0.09,0.49,7.2,7.6
-5.545e-01,0.11,-0.13,7,6.8
-5.541e-01,0.07,0.43,7.2,7.6
-5.538e-01,0.09,-0.11,7,6.8
-5.534e-01,0.09,0.37,7.4,7.6
-5.530e-01,0.07,-0.03,7.2,6.6
-5.526e-01,0.05,0.21,7.4,7.6
-5.522e-01,0.09,-0.03,7,6.6
-5.518e-01,0.09,0.15,7,7.6
-5.515e-01,0.09,-0.00999999,7.2,6.6
-5.511e-01,0.09,0.17,7.2,7.6
-5.507e-01,0.07,-0.11,7.2,6.6
-5.503e-01,0.09,0.51,7,7.4
-5.499e-01,0.09,-0.11,7,6.6
-5.495e-01,0.09,0.55,7,7.4
-5.492e-01,0.09,-0.15,6.8,6.6
-5.488e-01,0.07,0.57,7,7.4
-5.484e-01,0.09,-0.17,7,6.4
-5.480e-01,0.09,0.59,7,7.4
-5.476e-01,0.09,-0.21,7.2,6.4
-5.472e-01,0.09,0.59,7,7.4
-5.469e-01,0.03,-0.29,7,6.4
-5.465e-01,0.07,0.57,7,7.4
-5.461e-01,0.07,-0.29,6.8,6.4
-5.457e-01,0.07,0.57,6.8,7.4
-5.453e-01,0.09,-0.27,6.8,6.6
-5.449e-01,0.07,0.43,7,7.4
-5.445e-01,0.09,-0.23,7.2,6.6
-5.442e-01,0.11,0.39,7.2,7.4
-5.438e-01,0.09,-0.21,7,6.6
-5.434e-01,0.09,0.39,7.2,7.6
-5.430e-01,0.09,-0.17,7.2,6.8
-5.426e-01,0.11,0.35,7.4,7.6
-5.422e-01,0.11,-0.25,7.2,6.8
-5.419e-01,0.11,0.47,7.2,7.6
-5.415e-01,0.09,-0.27,7.4,6.8
-5.411e-01,0.09,0.47,7.4,7.8
-5.407e-01,0.11,-0.25,7.4,7
-5.403e-01,0.11,0.43,7.4,7.8
-5.399e-01,0.07,-0.23,7.4,7
-5.396e-01,0.11,0.45,7.4,7.8
-5.392e-01,0.09,-0.15,7.4,6.8
-5.388e-01,0.07,0.47,7.6,7.8
-5.384e-01,0.09,-0.13,7.4,7
-5.380e-01,0.09,0.47,7.6,7.8
-5.376e-01,0.07,-0.11,7.4,6.8
-5.373e-01,0.05,0.43,7.2,7.8
-5.369e-01,0.09,-0.09,7.4,6.8
-5.365e-01,0.09,0.33,7.2,7.8
-5.361e-01,0.05,-0.03,7.4,6.8
-5.357e-01,0.09,0.17,7.4,7.8
-5.353e-01,0.07,-0.00999999,7.2,6.8
-5.349e-01,0.07,0.17,7.4,7.8
-5.346e-01,0.09,-0.00999999,7.2,6.8
-5.342e-01,0.07,0.17,7.2,7.6
-5.338e-01,0.09,-0.11,7.4,6.8
-5.334e-01,0.09,0.53,7.2,7.6
-5.330e-01,0.07,-0.13,7.2,6.8
-5.326e-01,0.09,0.57,7.2,7.6
-5.323e-01,0.07,-0.15,7,6.8
-5.319e-01,0.07,0.59,7.2,7.6
-5.315e-01,0.07,-0.19,7.2,6.8
-5.311e-01,0.07,0.61,7.2,7.6
-5.307e-01,0.11,-0.29,7,6.6
-5.303e-01,0.07,0.61,7.2,7.6
-5.300e-01,0.07,-0.29,7.2,6.6
-5.296e-01,0.09,0.57,7,7.6
-5.292e-01,0.15,-0.29,7,6.8
-5.288e-01,0.09,0.57,7,7.6
-5.284e-01,0.09,-0.27,7,6.8
-5.280e-01,0.09,0.41,7.2,7.6
-5.276e-01,0.09,-0.21,7.2,6.8
-5.273e-01,0.09,0.39,7.2,7.8
-5.269e-01,0.11,-0.21,7.4,6.8
-5.265e-01,0.09,0.35,7.4,7.8
-5.261e-01,0.09,-0.19,7.4,7
-5.257e-01,0.11,0.33,7.6,7.8
-5.253e-01,0.09,-0.25,7.6,7
-5.250e-01,0.11,0.47,7.6,7.8
-5.246e-01,0.09,-0.27,7.6,7.2
-5.242e-01,0.09,0.45,7.6,8
-5.238e-01,0.11,-0.25,7.6,7.2
-5.234e-01,0.11,0.43,7.6,8
-5.230e-01,0.11,-0.21,7.8,7
-5.227e-01,0.15,0.45,7.6,8
-5.223e-01,0.09,-0.15,7.6,7.2
-5.219e-01,0.07,0.47,7.4,8
-5.215e-01,0.09,-0.11,7.6,7
-5.211e-01,0.09,0.45,7.6,8
-5.207e-01,0.11,-0.11,7.8,7.2
-5.204e-01,0.09,0.41,7.6,8
-5.200e-01,0.09,-0.05,7.6,7
-5.196e-01,0.09,0.29,7.6,8
-5.192e-01,0.07,-0.00999999,7.6,7
-5.188e-01,0.09,0.17,7.6,8
-5.184e-01,0.09,-0.00999999,7.6,7
-5.180e-01,0.09,0.15,7.4,7.8
-5.177e-01,0.05,-0.00999999,7.4,7
-5.173e-01,0.09,0.15,7.4,7.8
-5.169e-01,0.09,-0.13,7.4,7
-5.165e-01,0.09,0.53,7.2,7.8
-5.161e-01,0.07,-0.13,7.4,7
-5.157e-01,0.07,0.57,7.4,7.8
-5.154e-01,0.11,-0.15,7.2,6.8
-5.150e-01,0.07,0.59,7.4,7.8
-5.146e-01,0.09,-0.19,7.4,6.8
-5.142e-01,0.07,0.59,7.4,7.8
-5.138e-01,0.09,-0.29,7.4,6.8
-5.134e-01,0.03,0.55,7.2,7.8
-5.131e-01,0.09,-0.29,7.4,6.8
-5.127e-01,0.11,0.57,7.2,7.8
-5.123e-01,0.07,-0.29,7.4,7
-5.119e-01,0.11,0.55,7.4,7.8
-5.115e-01,0.09,-0.25,7.4,7
-5.111e-01,0.13,0.39,7.4,7.8
-5.108e-01,0.11,-0.25,7.6,7
-5.104e-01,0.11,0.39,7.6,8
-5.100e-01,0.09,-0.19,7.6,7.2
-5.096e-01,0.09,0.35,7.6,8
-5.092e-01,0.09,-0.19,7.6,7.2
-5.088e-01,0.11,0.35,7.8,8
-5.084e-01,0.11,-0.25,7.8,7.2
-5.081e-01,0.09,0.47,7.8,8.2
-5.077e-01,0.11,-0.25,7.8,7.4
-5.073e-01,0.11,0.45,7.6,8.2
-5.069e-01,0.07,-0.23,7.8,7.4
-5.065e-01,0.09,0.43,8,8.2
-5.061e-01,0.09,-0.21,7.8,7.4
-5.058e-01,0.09,0.45,7.8,8.2
-5.054e-01,0.07,-0.15,7.8,7.4
-5.050e-01,0.09,0.47,7.8,8.2
-5.046e-01,0.09,-0.13,7.8,7.4
-5.042e-01,0.09,0.43,7.8,8.2
-5.038e-01,0.09,-0.09,7.6,7.2
-5.035e-01,0.07,0.41,7.8,8.2
-5.031e-01,0.07,-0.03,7.8,7.2
-5.027e-01,0.09,0.21,7.8,8
-5.023e-01,0.11,-0.00999999,7.8,7.2
-5.019e-01,0.09,0.17,7.6,8
-5.015e-01,0.07,-0.00999999,7.6,7.2
-5.012e-01,0.11,0.17,7.6,8
-5.008e-01,0.07,0.01,7.6,7.2
-5.004e-01,0.09,0.15,7.6,8
-5.000e-01,0.05,-0.11,7.6,7.2
-4.996e-01,0.09,0.55,7.8,8
-4.992e-01,0.07,-0.13,7.4,7.2
-4.988e-01,0.09,0.57,7.6,8
-4.985e-01,0.07,-0.15,7.6,7.2
-4.981e-01,0.09,0.59,7.6,8
-4.977e-01,0.07,-0.19,7.6,7
-4.973e-01,0.07,0.59,7.6,8
-4.969e-01,0.07,-0.29,7.6,7
-4.965e-01,0.07,0.55,7.6,8
-4.962e-01,0.09,-0.31,7.6,7.2
-4.958e-01,0.09,0.55,7.4,8
-4.954e-01,0.09,-0.27,7.6,7
-4.950e-01,0.09,0.45,7.6,8
-4.946e-01,0.07,-0.25,7.6,7.2
-4.942e-01,0.11,0.37,7.6,8
-4.939e-01,0.09,-0.23,7.6,7.2
-4.935e-01,0.15,0.37,7.6,8.2
-4.931e-01,0.11,-0.21,7.8,7.4
-4.927e-01,0.11,0.33,7.8,8.2
-4.923e-01,0.09,-0.27,7.8,7.4
-4.919e-01,0.09,0.45,7.8,8.2
-4.916e-01,0.09,-0.27,7.8,7.6
-4.912e-01,0.09,0.47,8,8.4
-4.908e-01,0.09,-0.25,8,7.6
-4.904e-01,0.11,0.45,8,8.4
-4.900e-01,0.11,-0.21,8,7.4
-4.896e-01,0.11,0.45,8,8.4
-4.892e-01,0.15,-0.17,8,7.6
-4.889e-01,0.09,0.47,7.8,8.4
-4.885e-01,0.09,-0.13,8,7.6
-4.881e-01,0.09,0.47,8,8.4
-4.877e-01,0.09,-0.11,8,7.6
-4.873e-01,0.11,0.43,8,8.4
-4.869e-01,0.09,-0.11,8,7.4
-4.866e-01,0.11,0.31,7.8,8.4
-4.862e-01,0.09,-0.00999999,8,7.4
-4.858e-01,0.07,0.17,7.8,8.4
-4.854e-01,0.07,-0.00999999,8,7.4
-4.850e-01,0.07,0.15,8,8.4
-4.846e-01,0.09,-0.00999999,8,7.4
-4.843e-01,0.05,0.17,7.8,8.2
-4.839e-01,0.09,-0.11,7.8,7.4
-4.835e-01,0.11,0.53,7.8,8.2
-4.831e-01,0.09,-0.13,7.8,7.4
-4.827e-01,0.11,0.55,7.8,8.2
-4.823e-01,0.11,-0.15,7.8,7.4
-4.820e-01,0.09,0.61,7.8,8.2
-4.816e-01,0.07,-0.17,7.6,7.4
-4.812e-01,0.07,0.59,7.8,8.2
-4.808e-01,0.05,-0.29,7.8,7.2
-4.804e-01,0.07,0.59,7.8,8.2
-4.800e-01,0.03,-0.29,7.8,7.2
-4.796e-01,0.09,0.57,7.8,8.2
-4.793e-01,0.09,-0.31,7.6,7.4
-4.789e-01,0.05,0.57,7.8,8.2
-4.785e-01,0.07,-0.27,7.8,7.4
-4.781e-01,0.09,0.43,8,8.2
-4.777e-01,0.11,-0.27,8,7.4
-4.773e-01,0.09,0.41,8,8.2
-4.770e-01,0.09,-0.23,8,7.6
-4.766e-01,0.09,0.39,8,8.4
-4.762e-01,0.09,-0.19,8,7.6
-4.758e-01,0.11,0.37,8,8.4
-4.754e-01,0.07,-0.27,8.2,7.6
-4.750e-01,0.09,0.47,8,8.6
-4.747e-01,0.09,-0.27,8.2,7.8
-4.743e-01,0.11,0.47,8.2,8.6
-4.739e-01,0.11,-0.25,8.2,7.8
-4.735e-01,0.11,0.43,8.2,8.6
-4.731e-01,0.11,-0.23,8.2,7.8
-4.727e-01,0.09,0.47,8.2,8.6
-4.724e-01,0.09,-0.15,8.2,7.8
-4.720e-01,0.07,0.47,8.2,8.6
-4.716e-01,0.07,-0.13,8.4,7.8
-4.712e-01,0.07,0.45,8.2,8.6
-4.708e-01,0.07,-0.11,8.2,7.8
-4.704e-01,0.07,0.41,8.2,8.6
-4.700e-01,0.11,-0.07,8.2,7.8
-4.697e-01,0.09,0.31,8.2,8.6
-4.693e-01,0.09,-0.00999999,8,7.6
-4.689e-01,0.09,0.19,8,8.6
-4.685e-01,0.09,-0.00999999,8,7.6
-4.681e-01,0.09,0.17,8,8.4
-4.677e-01,0.07,-0.00999999,8,7.6
-4.674e-01,0.09,0.15,8.2,8.4
-4.670e-01,0.09,-0.11,8.2,7.6
-4.666e-01,0.07,0.53,8,8.4
-4.662e-01,0.09,-0.13,8,7.6
-4.658e-01,0.07,0.55,7.8,8.4
-4.654e-01,0.07,-0.15,8,7.4
-4.651e-01,0.07,0.59,8,8.4
-4.647e-01,0.09,-0.17,8.2,7.6
-4.643e-01,0.09,0.63,7.8,8.4
-4.639e-01,0.05,-0.27,7.8,7.4
-4.635e-01,0.05,0.57,8,8.4
-4.631e-01,0.09,-0.29,8,7.6
-4.627e-01,0.11,0.57,8,8.4
-4.624e-01,0.07,-0.29,7.8,7.6
-4.620e-01,0.09,0.55,8,8.4
-4.616e-01,0.09,-0.25,8,7.6
-4.612e-01,0.09,0.37,8,8.4
-4.608e-01,0.07,-0.23,8,7.6
-4.604e-01,0.09,0.39,8.2,8.4
-4.601e-01,0.09,-0.19,8.2,7.8
-4.597e-01,0.09,0.35,8.2,8.6
-4.593e-01,0.09,-0.19,8.2,7.8
-4.589e-01,0.09,0.35,8.2,8.6
-4.585e-01,0.11,-0.27,8.2,8
-4.581e-01,0.11,0.47,8.2,8.8
-4.578e-01,0.09,-0.25,8.4,8
-4.574e-01,0.09,0.45,8.4,8.8
-4.570e-01,0.09,-0.25,8.2,8
-4.566e-01,0.09,0.43,8.6,8.8
-4.562e-01,0.11,-0.21,8.6,8
-4.558e-01,0.07,0.45,8.4,8.8
-4.555e-01,0.09,-0.13,8.4,8
-4.551e-01,0.09,0.49,8.6,8.8
-4.547e-01,0.07,-0.11,8.6,8
-4.543e-01,0.07,0.43,8.4,8.8
-4.539e-01,0.05,-0.11,8.4,8
-4.535e-01,0.19,0.39,8.4,8.8
-4.531e-01,0.09,-0.05,8.4,8
-4.528e-01,0.09,0.27,8.4,8.8
-4.524e-01,0.09,-0.00999999,8.4,8
-4.520e-01,0.11,0.17,8.2,8.8
-4.516e-01,0.09,-0.00999999,8.2,7.8
-4.512e-01,0.09,0.17,8.2,8.6
-4.508e-01,0.07,0.01,8.4,7.8
-4.505e-01,0.07,0.15,8.4,8.6
-4.501e-01,0.09,-0.11,8,7.8
-4.497e-01,0.09,0.55,8.4,8.6
-4.493e-01,0.07,-0.15,8.2,7.8
-4.489e-01,0.09,0.57,8.2,8.6
-4.485e-01,0.09,-0.15,8.2,7.8
-4.482e-01,0.11,0.61,8.2,8.6
-4.478e-01,0.07,-0.19,8.2,7.8
-4.474e-01,0.07,0.59,8.2,8.6
-4.470e-01,0.07,-0.27,8.2,7.6
-4.466e-01,0.07,0.55,8,8.6
-4.462e-01,0.09,-0.29,8.2,7.8
-4.459e-01,0.09,0.57,8.2,8.6
-4.455e-01,0.09,-0.27,8.2,7.8
-4.451e-01,0.09,0.55,8.4,8.6
-4.447e-01,0.07,-0.25,8.2,7.8
-4.443e-01,0.09,0.37,8.2,8.8
-4.439e-01,0.09,-0.23,8.4,8
-4.435e-01,0.11,0.39,8.4,8.8
-4.432e-01,0.07,-0.19,8.4,8
-4.428e-01,0.09,0.35,8.4,8.8
-4.424e-01,0.09,-0.21,8.2,8
-4.420e-01,0.11,0.35,8.4,9
-4.416e-01,0.11,-0.25,8.6,8.2
-4.412e-01,0.11,0.47,8.6,9
-4.409e-01,0.11,-0.25,8.6,8.2
-4.405e-01,0.11,0.45,8.6,9
-4.401e-01,0.09,-0.23,8.8,8.2
-4.397e-01,0.11,0.47,8.6,9
-4.393e-01,0.19,-0.17,8.6,8.2
-4.389e-01,0.07,0.47,8.8,9
-4.386e-01,0.07,-0.15,8.6,8.2
-4.382e-01,0.09,0.47,8.8,9
-4.378e-01,0.09,-0.11,8.6,8.2
-4.374e-01,0.09,0.43,8.6,9
-4.370e-01,0.09,-0.09,8.6,8.2
-4.366e-01,0.07,0.37,8.4,9
-4.363e-01,0.11,-0.00999999,8.6,8
-4.359e-01,0.07,0.21,8.6,9
-4.355e-01,0.09,-0.00999999,8.6,8
-4.351e-01,0.09,0.17,8.6,9
-4.347e-01,0.07,-0.03,8.4,8
-4.343e-01,0.09,0.17,8.6,9
-4.339e-01,0.09,-0.11,8.4,8
-4.336e-01,0.07,0.51,8.6,8.8
-4.332e-01,0.07,-0.13,8.6,8
-4.328e-01,0.07,0.55,8.6,8.8
-4.324e-01,0.09,-0.15,8.4,8
-4.320e-01,0.09,0.59,8.6,8.8
-4.316e-01,0.09,-0.17,8.4,8
-4.313e-01,0.07,0.61,8.4,8.8
-4.309e-01,0.07,-0.23,8.4,8
-4.305e-01,0.09,0.59,8.4,8.8
-4.301e-01,0.01,-0.29,8.2,8
-4.297e-01,0.09,0.55,8.4,8.8
-4.293e-01,0.07,-0.29,8.6,8
-4.290e-01,0.07,0.55,8.2,8.8
-4.286e-01,0.05,-0.27,8.4,8
-4.282e-01,0.09,0.43,8.6,8.8
-4.278e-01,0.09,-0.23,8.6,8
-4.274e-01,0.09,0.37,8.4,9
-4.270e-01,0.11,-0.23,8.6,8.2
-4.267e-01,0.09,0.37,8.6,9
-4.263e-01,0.11,-0.19,8.4,8.2
-4.259e-01,0.09,0.33,8.6,9
-4.255e-01,0.09,-0.25,8.8,8.2
-4.251e-01,0.09,0.47,8.8,9.2
-4.247e-01,0.11,-0.27,8.8,8.4
-4.243e-01,0.11,0.47,8.8,9.2
-4.240e-01,0.09,-0.27,8.8,8.4
-4.236e-01,0.13,0.43,9,9.2
-4.232e-01,0.09,-0.21,8.8,8.4
-4.228e-01,0.11,0.45,8.8,9.2
-4.224e-01,0.09,-0.15,8.8,8.4
-4.220e-01,0.07,0.47,8.8,9.2
-4.217e-01,0.09,-0.13,9,8.4
-4.213e-01,0.09,0.47,8.8,9.2
-4.209e-01,0.09,-0.11,9,8.4
-4.205e-01,0.09,0.41,9,9.2
-4.201e-01,0.07,-0.07,8.8,8.4
-4.197e-01,0.09,0.31,9,9.2
-4.194e-01,0.09,-0.00999999,8.6,8.4
-4.190e-01,0.07,0.19,8.8,9.2
-4.186e-01,0.09,-0.00999999,9,8.2
-4.182e-01,0.09,0.15,8.8,9.2
-4.178e-01,0.09,-0.03,8.8,8.2
-4.174e-01,0.09,0.17,8.8,9.2
-4.171e-01,0.09,-0.11,8.6,8.2
-4.167e-01,0.09,0.55,8.8,9
-4.163e-01,0.11,-0.13,8.8,8.2
-4.159e-01,0.09,0.53,8.8,9
-4.155e-01,0.07,-0.15,8.8,8.2
-4.151e-01,0.07,0.59,8.6,9
-4.147e-01,0.09,-0.17,8.6,8.2
-4.144e-01,0.07,0.59,8.6,9
-4.140e-01,0.07,-0.29,8.6,8.2
-4.136e-01,0.07,0.59,8.6,9
-4.132e-01,0.07,-0.29,8.6,8.2
-4.128e-01,0.07,0.57,8.6,9
-4.124e-01,0.09,-0.31,8.6,8.2
-4.121e-01,0.11,0.57,8.6,9
-4.117e-01,0.09,-0.25,8.6,8.2
-4.113e-01,0.11,0.41,8.8,9
-4.109e-01,0.11,-0.23,8.8,8.4
-4.105e-01,0.07,0.37,8.8,9.2
-4.101e-01,-0.07,-0.21,8.8,8.4
-4.098e-01,0.13,0.37,8.8,9.2
-4.094e-01,0.11,-0.19,9,8.4
-4.090e-01,0.15,0.35,8.8,9.4
-4.086e-01,0.15,-0.25,9,8.6
-4.082e-01,0.31,0.47,9,9.4
-4.078e-01,0.33,-0.25,9,8.6
-4.075e-01,0.31,0.45,9,9.4
-4.071e-01,0.29,-0.25,9,8.6
-4.067e-01,0.01,0.45,9.2,9.4
-4.063e-01,0.27,-0.21,9,8.6
-4.059e-01,0.07,0.45,9,9.4
-4.055e-01,0.03,-0.15,9.2,8.6
-4.051e-01,0.09,0.47,9.2,9.4
-4.048e-01,0.05,-0.13,9.2,8.6
-4.044e-01,0.17,0.45,9.2,9.4
-4.040e-01,0.07,-0.11,9,8.6
-4.036e-01,-0.05,0.39,9,9.4
-4.032e-01,-0.05,-0.05,9,8.6
-4.028e-01,0.07,0.27,9.2,9.4
-4.025e-01,0.07,-0.00999999,9,8.6
-4.021e-01,0.05,0.17,9,9.4
-4.017e-01,0.09,-0.00999999,9.2,8.6
-4.013e-01,0.07,0.15,9,9.4
-4.009e-01,0.07,-0.00999999,9,8.6
-4.005e-01,0.07,0.15,9,9.4
-4.002e-01,0.07,-0.13,8.8,8.4
-3.998e-01,0.07,0.55,9,9.4
-3.994e-01,0.07,-0.13,8.8,8.4
-3.990e-01,0.09,0.55,8.8,9.2
-3.986e-01,0.11,-0.15,8.8,8.4
-3.982e-01,0.07,0.59,9,9.2
-3.978e-01,0.09,-0.19,8.8,8.4
-3.975e-01,0.07,0.59,8.6,9.2
-3.971e-01,0.31,-0.27,8.8,8.4
-3.967e-01,0.15,0.55,8.8,9.2
-3.963e-01,0.39,-0.29,9,8.4
-3.959e-01,0.19,0.57,8.8,9.2
-3.955e-01,-0.15,-0.29,9,8.4
-3.952e-01,0.09,0.55,8.8,9.2
-3.948e-01,0.09,-0.25,8.8,8.6
-3.944e-01,0.09,0.39,9,9.4
-3.940e-01,0.09,-0.23,9,8.6
-3.936e-01,0.11,0.39,9.2,9.4
-3.932e-01,0.07,-0.19,9,8.6
-3.929e-01,0.09,0.35,9,9.6
-3.925e-01,0.09,-0.19,9,8.8
-3.921e-01,0.11,0.33,9.2,9.6
-3.917e-01,0.13,-0.25,9.2,8.8
-3.913e-01,0.07,0.49,9.2,9.6
-3.909e-01,0.09,-0.25,9.2,8.8
-3.906e-01,0.09,0.43,9.2,9.6
-3.902e-01,0.09,-0.23,9.4,9
-3.898e-01,0.11,0.43,9.4,9.8
-3.894e-01,0.11,-0.19,9.2,8.8
-3.890e-01,0.09,0.49,9.4,9.8
-3.886e-01,0.09,-0.15,9.4,9
-3.882e-01,0.09,0.47,9.4,9.8
-3.879e-01,0.07,-0.11,9.2,8.8
-3.875e-01,0.09,0.43,9.4,9.6
-3.871e-01,0.09,-0.09,9.2,8.8
-3.867e-01,0.07,0.39,9.2,9.6
-3.863e-01,0.07,-0.03,9.2,8.8
-3.859e-01,0.09,0.23,9.2,9.6
-3.856e-01,0.09,-0.00999999,9.2,8.8
-3.852e-01,0.09,0.15,9.4,9.6
-3.848e-01,0.07,-0.00999999,9.2,8.8
-3.844e-01,0.11,0.17,9.2,9.6
-3.840e-01,0.09,-0.03,9.2,8.8
-3.836e-01,0.07,0.25,9.2,9.6
-3.833e-01,0.07,-0.13,9.2,8.8
-3.829e-01,0.09,0.55,9.2,9.6
-3.825e-01,0.09,-0.15,9.2,8.8
-3.821e-01,0.09,0.57,9,9.6
-3.817e-01,0.07,-0.17,9.2,8.6
-3.813e-01,0.01,0.59,9,9.4
-3.810e-01,0.11,-0.19,9,8.6
-3.806e-01,0.07,0.61,9,9.6
-3.802e-01,0.07,-0.29,9,8.6
-3.798e-01,0.09,0.55,9.2,9.4
-3.794e-01,0.07,-0.29,9,8.6
-3.790e-01,0.07,0.55,9,9.4
-3.786e-01,0.09,-0.27,9,8.6
-3.783e-01,0.07,0.43,9.2,9.6
-3.779e-01,0.09,-0.23,9.2,8.8
-3.775e-01,0.17,0.39,9.2,9.6
-3.771e-01,0.09,-0.21,9.2,8.8
-3.767e-01,0.09,0.37,9.2,9.6
-3.763e-01,0.09,-0.17,9.4,9
-3.760e-01,0.11,0.31,9.4,9.8
-3.756e-01,0.09,-0.27,9.4,9
-3.752e-01,0.09,0.45,9.4,9.8
-3.748e-01,0.09,-0.25,9.2,9
-3.744e-01,0.11,0.49,9.4,10
-3.740e-01,0.11,-0.25,9.4,9.2
-3.737e-01,0.09,0.45,9.6,10
-3.733e-01,0.11,-0.21,9.6,9.2
-3.729e-01,0.09,0.45,9.6,10
-3.725e-01,0.11,-0.17,9.6,9.2
-3.721e-01,0.07,0.49,9.6,10
-3.717e-01,0.09,-0.13,9.4,9.2
-3.714e-01,0.09,0.45,9.4,10
-3.710e-01,0.09,-0.11,9.4,9.2
-3.706e-01,0.07,0.41,9.4,10
-3.702e-01,0.11,-0.09,9.6,9.2
-3.698e-01,0.07,0.31,9.4,9.8
-3.694e-01,0.07,-0.00999999,9.6,9
-3.690e-01,0.09,0.17,9.6,9.8
-3.687e-01,0.09,-0.00999999,9.6,9
-3.683e-01,0.11,0.17,9.4,9.8
-3.679e-01,0.09,-0.00999999,9.4,9
-3.675e-01,0.07,0.17,9.4,9.8
-3.671e-01,0.09,-0.11,9.4,9
-3.667e-01,0.09,0.53,9.4,9.8
-3.664e-01,0.11,-0.13,9.4,9
-3.660e-01,0.09,0.55,9.2,9.8
-3.656e-01,0.07,-0.15,9.4,9
-3.652e-01,0.09,0.59,9.4,9.8
-3.648e-01,0.11,-0.17,9.4,8.8
-3.644e-01,0.07,0.59,9.2,9.6
-3.641e-01,0.09,-0.29,9.2,8.8
-3.637e-01,0.07,0.57,9.2,9.6
-3.633e-01,0.05,-0.29,9.2,9
-3.629e-01,0.07,0.55,9.2,9.6
-3.625e-01,0.07,-0.29,9.2,9
-3.621e-01,0.07,0.57,9.2,9.8
-3.618e-01,0.11,-0.27,9.4,9
-3.614e-01,0.11,0.41,9.4,9.8
-3.610e-01,0.09,-0.23,9.4,9
-3.606e-01,-0.03,0.39,9.6,9.8
-3.602e-01,0.09,-0.21,9.4,9
-3.598e-01,0.11,0.35,9.4,10
-3.594e-01,0.11,-0.19,9.6,9.2
-3.591e-01,0.11,0.33,9.6,10
-3.587e-01,0.09,-0.27,9.6,9.2
-3.583e-01,0.11,0.45,9.6,10
-3.579e-01,0.11,-0.27,9.6,9.4
-3.575e-01,0.11,0.45,9.8,10.2
-3.571e-01,0.11,-0.25,9.8,9.4
-3.568e-01,0.09,0.43,10,10.2
-3.564e-01,0.11,-0.21,9.6,9.4
-3.560e-01,0.17,0.47,9.8,10.2
-3.556e-01,0.09,-0.15,10,9.4
-3.552e-01,0.07,0.47,9.6,10.2
-3.548e-01,0.07,-0.13,9.8,9.4
-3.545e-01,0.07,0.43,9.8,10.2
-3.541e-01,0.09,-0.11,9.8,9.4
-3.537e-01,0.07,0.41,9.6,10.2
-3.533e-01,0.09,-0.09,9.8,9.4
-3.529e-01,0.09,0.31,9.6,10.2
-3.525e-01,0.09,-0.00999999,9.8,9.2
-3.522e-01,0.09,0.17,9.6,10.2
-3.518e-01,0.09,-0.00999999,9.8,9.4
-3.514e-01,0.09,0.15,9.8,10
-3.510e-01,0.09,-0.00999999,9.6,9.2
-3.506e-01,0.07,0.17,9.8,10
-3.502e-01,0.07,-0.11,9.6,9.2
-3.498e-01,0.07,0.53,9.6,10
-3.495e-01,0.07,-0.13,9.6,9.2
-3.491e-01,0.09,0.57,9.4,10
-3.487e-01,0.09,-0.15,9.6,9.2
-3.483e-01,0.09,0.59,9.8,10
-3.479e-01,0.09,-0.17,9.4,9.2
-3.475e-01,0.09,0.61,9.4,10
-3.472e-01,0.09,-0.27,9.6,9.2
-3.468e-01,0.01,0.57,9.6,10
-3.464e-01,0.09,-0.29,9.6,9
-3.460e-01,0.07,0.57,9.4,10
