Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.1,,,
Sample Interval,0.000192012,,,
Filter Frequency,2e+08,,,
Record Length,5192,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-2.863e-01,0.09,0.57,9.8,10.2
-2.861e-01,0.07,-0.13,9.8,9.4
-2.859e-01,0.09,0.57,9.6,10
-2.857e-01,0.05,-0.17,9.6,9.2
-2.855e-01,0.07,0.57,9.6,10.2
-2.853e-01,0.09,-0.17,9.6,9.2
-2.851e-01,0.13,0.59,9.6,10.2
-2.849e-01,0.07,-0.19,9.8,9.2
-2.848e-01,0.07,0.59,9.6,10
-2.846e-01,0.07,-0.29,9.6,9.2
-2.844e-01,0.07,0.53,9.6,10
-2.842e-01,0.01,-0.27,9.6,9.2
-2.840e-01,0.07,0.53,9.8,10
-2.838e-01,0.09,-0.29,9.6,9.2
-2.836e-01,0.09,0.55,9.8,10
-2.834e-01,0.09,-0.29,9.8,9.4
-2.832e-01,0.09,0.55,9.6,10
-2.830e-01,0.07,-0.29,9.6,9.2
-2.828e-01,0.09,0.53,9.6,10
-2.826e-01,0.09,-0.25,9.8,9.2
-2.825e-01,0.09,0.41,9.8,10.2
-2.823e-01,0.09,-0.23,9.6,9.4
-2.821e-01,0.09,0.37,9.8,10.2
-2.819e-01,0.07,-0.23,9.8,9.4
-2.817e-01,0.09,0.39,9.8,10.2
-2.815e-01,0.09,-0.23,9.8,9.4
-2.813e-01,0.11,0.39,9.8,10.2
-2.811e-01,0.09,-0.21,9.8,9.4
-2.809e-01,0.11,0.37,9.8,10.2
-2.807e-01,0.09,-0.19,9.8,9.4
-2.805e-01,0.11,0.35,10,10.2
-2.803e-01,0.09,-0.17,9.8,9.4
-2.801e-01,0.09,0.33,9.6,10.2
-2.800e-01,0.09,-0.17,10,9.4
-2.798e-01,0.09,0.35,10,10.2
-2.796e-01,0.11,-0.19,9.8,9.4
-2.794e-01,0.09,0.35,10,10.2
-2.792e-01,0.11,-0.25,10,9.4
-2.790e-01,0.11,0.45,10,10.2
-2.788e-01,0.13,-0.25,9.8,9.4
-2.786e-01,0.11,0.47,10.2,10.4
-2.784e-01,0.09,-0.25,9.8,9.4
-2.782e-01,0.09,0.45,10,10.2
-2.780e-01,0.09,-0.23,10,9.6
-2.778e-01,0.09,0.43,10,10.4
-2.776e-01,0.09,-0.23,10,9.6
-2.775e-01,0.11,0.43,10,10.4
-2.773e-01,0.11,-0.21,10,9.6
-2.771e-01,0.09,0.41,9.8,10.4
-2.769e-01,0.09,-0.19,9.8,9.6
-2.767e-01,0.09,0.47,10,10.2
-2.765e-01,0.09,-0.15,9.8,9.6
-2.763e-01,0.09,0.43,10,10.4
-2.761e-01,0.07,-0.13,10,9.4
-2.759e-01,0.09,0.47,10,10.4
-2.757e-01,0.09,-0.13,9.8,9.6
-2.755e-01,0.07,0.45,9.8,10.4
-2.753e-01,0.09,-0.11,10,9.6
-2.752e-01,0.09,0.41,10,10.2
-2.750e-01,0.09,-0.11,10,9.6
-2.748e-01,0.07,0.41,10,10.2
-2.746e-01,0.09,-0.09,10,9.4
-2.744e-01,0.07,0.39,10,10.2
-2.742e-01,0.09,-0.07,9.8,9.4
-2.740e-01,0.05,0.31,9.8,10.2
-2.738e-01,0.09,-0.03,9.8,9.4
-2.736e-01,0.07,0.21,10,10.2
-2.734e-01,0.07,-0.00999999,9.8,9.4
-2.732e-01,0.07,0.17,10,10.2
-2.730e-01,0.09,-0.00999999,9.8,9.4
-2.728e-01,0.09,0.17,9.8,10.2
-2.727e-01,0.07,-0.00999999,9.8,9.4
-2.725e-01,0.05,0.15,9.8,10.2
-2.723e-01,0.07,-0.00999999,10,9.4
-2.721e-01,0.09,0.15,9.8,10.2
-2.719e-01,0.07,-0.00999999,9.8,9.4
-2.717e-01,0.07,0.15,9.8,10.2
-2.715e-01,0.09,0.01,9.8,9.4
-2.713e-01,0.09,0.15,9.8,10.2
-2.711e-01,0.09,-0.07,9.8,9.4
-2.709e-01,0.07,0.31,9.8,10.2
-2.707e-01,0.05,-0.13,9.6,9.4
-2.705e-01,0.07,0.53,9.8,10.2
-2.704e-01,0.07,-0.13,9.6,9.4
-2.702e-01,0.05,0.53,9.8,10.2
-2.700e-01,0.09,-0.13,9.6,9.4
-2.698e-01,0.09,0.55,9.6,10.2
-2.696e-01,0.09,-0.15,9.6,9.4
-2.694e-01,0.09,0.57,9.8,10.2
-2.692e-01,0.07,-0.15,9.6,9.2
-2.690e-01,0.07,0.59,9.6,10
-2.688e-01,0.07,-0.15,9.6,9.2
-2.686e-01,0.07,0.59,9.8,10
-2.684e-01,0.09,-0.19,9.8,9.2
-2.682e-01,0.07,0.59,9.6,10
-2.680e-01,0.09,-0.19,9.6,9.2
-2.679e-01,0.07,0.59,9.8,10
-2.677e-01,0.05,-0.27,9.8,9.2
-2.675e-01,0.05,0.55,9.6,10
-2.673e-01,0.07,-0.27,9.6,9.2
-2.671e-01,0.09,0.55,9.8,10
-2.669e-01,0.07,-0.29,9.6,9.2
-2.667e-01,0.07,0.57,9.8,10
-2.665e-01,0.09,-0.29,9.8,9.4
-2.663e-01,0.09,0.57,9.6,10
-2.661e-01,0.05,-0.27,9.6,9.2
-2.659e-01,0.09,0.43,9.6,10.2
-2.657e-01,0.05,-0.25,9.8,9.4
-2.656e-01,0.09,0.39,9.8,10.2
-2.654e-01,0.09,-0.23,9.8,9.4
-2.652e-01,0.09,0.37,9.8,10.2
-2.650e-01,0.09,-0.23,9.8,9.4
-2.648e-01,0.09,0.37,9.8,10.2
-2.646e-01,0.09,-0.21,9.8,9.4
-2.644e-01,0.09,0.35,9.8,10.2
-2.642e-01,0.11,-0.19,10,9.4
-2.640e-01,0.11,0.35,9.8,10.2
-2.638e-01,0.09,-0.17,9.8,9.4
-2.636e-01,0.09,0.35,10,10.4
-2.634e-01,0.07,-0.17,9.8,9.4
-2.632e-01,0.09,0.33,9.8,10.2
-2.631e-01,0.11,-0.21,9.8,9.4
-2.629e-01,0.09,0.33,9.8,10.2
-2.627e-01,0.09,-0.27,9.8,9.4
-2.625e-01,0.09,0.47,10,10.2
-2.623e-01,0.09,-0.25,10,9.6
-2.621e-01,0.09,0.45,10,10.2
-2.619e-01,0.11,-0.25,10,9.4
-2.617e-01,0.11,0.45,9.8,10.4
-2.615e-01,0.11,-0.25,10,9.4
-2.613e-01,0.11,0.45,10,10.4
-2.611e-01,0.09,-0.23,9.8,9.4
-2.609e-01,0.09,0.43,10,10.4
-2.608e-01,0.07,-0.23,9.8,9.6
-2.606e-01,0.11,0.43,9.8,10.4
-2.604e-01,0.09,-0.21,9.8,9.4
-2.602e-01,0.15,0.47,10,10.4
-2.600e-01,0.09,-0.15,9.8,9.6
-2.598e-01,0.09,0.45,9.8,10.4
-2.596e-01,0.09,-0.15,9.8,9.6
-2.594e-01,0.09,0.47,9.8,10.4
-2.592e-01,0.09,-0.13,10,9.6
-2.590e-01,0.09,0.47,10,10.4
-2.588e-01,0.09,-0.13,9.8,9.6
-2.586e-01,0.07,0.43,9.8,10.4
-2.584e-01,0.09,-0.11,10,9.4
-2.583e-01,0.09,0.41,10,10.4
-2.581e-01,0.09,-0.11,9.8,9.4
-2.579e-01,0.11,0.39,10,10.2
-2.577e-01,0.09,-0.09,10,9.4
-2.575e-01,0.07,0.31,10,10.2
-2.573e-01,0.09,-0.03,10,9.4
-2.571e-01,0.07,0.25,9.8,10.4
-2.569e-01,0.09,-0.00999999,9.8,9.4
-2.567e-01,0.07,0.15,9.8,10.2
-2.565e-01,0.09,-0.03,9.8,9.4
-2.563e-01,0.09,0.17,10,10.2
-2.561e-01,0.09,-0.00999999,9.8,9.4
-2.560e-01,0.09,0.17,9.8,10.2
-2.558e-01,0.07,-0.00999999,9.8,9.4
-2.556e-01,0.09,0.17,9.8,10.2
-2.554e-01,0.09,-0.00999999,9.8,9.4
-2.552e-01,0.09,0.15,9.8,10.2
-2.550e-01,0.07,-0.00999999,9.8,9.4
-2.548e-01,0.09,0.15,9.8,10.2
-2.546e-01,0.07,0.01,9.8,9.4
-2.544e-01,0.09,0.15,9.8,10.2
-2.542e-01,0.07,-0.11,9.8,9.4
-2.540e-01,0.07,0.53,9.8,10.2
-2.538e-01,0.09,-0.11,9.8,9.4
-2.536e-01,0.05,0.53,9.6,10.2
-2.535e-01,0.09,-0.13,9.8,9.4
-2.533e-01,0.07,0.55,9.6,10.2
-2.531e-01,0.07,-0.15,9.8,9.4
-2.529e-01,0.09,0.57,9.8,10.2
-2.527e-01,0.09,-0.15,9.8,9.4
-2.525e-01,0.09,0.57,9.8,10
-2.523e-01,0.09,-0.15,9.8,9.2
-2.521e-01,0.09,0.59,9.6,10
-2.519e-01,0.07,-0.17,9.6,9.2
-2.517e-01,0.07,0.61,9.6,10
-2.515e-01,0.09,-0.19,9.6,9.2
-2.513e-01,0.07,0.61,9.6,10
-2.512e-01,0.09,-0.27,9.8,9.2
-2.510e-01,0.07,0.53,9.6,10
-2.508e-01,0.05,-0.29,9.6,9.2
-2.506e-01,0.09,0.55,9.6,10
-2.504e-01,0.07,-0.29,9.6,9.2
-2.502e-01,0.09,0.55,9.6,10.2
-2.500e-01,0.07,-0.29,9.6,9.2
-2.498e-01,0.07,0.55,9.8,10
-2.496e-01,0.09,-0.29,9.8,9.4
-2.494e-01,0.07,0.53,9.6,10
-2.492e-01,0.09,-0.25,9.8,9.4
-2.490e-01,0.07,0.39,9.6,10.2
-2.488e-01,0.09,-0.23,9.8,9.4
-2.487e-01,0.07,0.37,9.8,10.2
-2.485e-01,0.09,-0.23,9.6,9.4
-2.483e-01,0.11,0.35,9.8,10.2
-2.481e-01,0.09,-0.21,9.8,9.4
-2.479e-01,0.09,0.37,10,10.2
-2.477e-01,0.09,-0.19,10,9.4
-2.475e-01,0.11,0.37,9.8,10.2
-2.473e-01,0.07,-0.19,9.6,9.4
-2.471e-01,0.07,0.35,9.8,10.2
-2.469e-01,0.09,-0.17,9.8,9.4
-2.467e-01,0.07,0.33,10,10.2
-2.465e-01,0.11,-0.19,9.8,9.4
-2.464e-01,0.11,0.35,9.8,10.2
-2.462e-01,0.07,-0.25,9.6,9.4
-2.460e-01,0.11,0.41,9.8,10.2
-2.458e-01,0.09,-0.27,10,9.6
-2.456e-01,0.13,0.45,10,10.2
-2.454e-01,0.07,-0.27,10,9.6
-2.452e-01,0.09,0.47,9.8,10.2
-2.450e-01,0.11,-0.25,10,9.6
-2.448e-01,0.09,0.43,9.8,10.4
-2.446e-01,0.09,-0.25,10,9.6
-2.444e-01,0.09,0.43,10,10.4
-2.442e-01,0.09,-0.21,10,9.6
-2.440e-01,0.09,0.43,10,10.4
-2.439e-01,0.09,-0.23,9.8,9.6
-2.437e-01,0.11,0.45,10,10.4
-2.435e-01,0.17,-0.17,10,9.6
-2.433e-01,0.09,0.45,10,10.4
-2.431e-01,0.09,-0.15,10,9.6
-2.429e-01,0.07,0.45,10,10.4
-2.427e-01,0.05,-0.15,10,9.6
-2.425e-01,0.07,0.47,10,10.4
-2.423e-01,0.09,-0.13,9.8,9.6
-2.421e-01,0.07,0.43,10,10.4
-2.419e-01,0.09,-0.11,10,9.6
-2.417e-01,0.07,0.41,9.8,10.4
-2.416e-01,0.07,-0.09,10,9.6
-2.414e-01,0.07,0.41,9.8,10.2
-2.412e-01,0.07,-0.09,9.8,9.6
-2.410e-01,0.09,0.33,9.8,10.4
-2.408e-01,0.07,-0.07,9.8,9.4
-2.406e-01,0.11,0.29,9.8,10.2
-2.404e-01,0.09,-0.00999999,10,9.4
-2.402e-01,0.07,0.19,9.8,10.2
-2.400e-01,0.07,-0.00999999,9.8,9.4
-2.398e-01,0.09,0.17,9.8,10.2
-2.396e-01,0.09,-0.00999999,10,9.4
-2.394e-01,0.09,0.17,9.8,10.2
-2.392e-01,0.09,-0.00999999,9.8,9.4
-2.391e-01,0.05,0.17,9.6,10.2
-2.389e-01,0.09,-0.00999999,9.6,9.4
-2.387e-01,0.07,0.15,9.8,10.2
-2.385e-01,0.11,-0.00999999,9.8,9.4
-2.383e-01,0.09,0.15,9.6,10.2
-2.381e-01,0.09,0.01,9.8,9.4
-2.379e-01,0.09,0.15,9.8,10.2
-2.377e-01,0.07,-0.11,9.8,9.4
-2.375e-01,0.09,0.51,9.6,10.2
-2.373e-01,0.09,-0.11,9.8,9.4
-2.371e-01,0.09,0.53,9.8,10.2
-2.369e-01,0.11,-0.13,9.6,9.2
-2.368e-01,0.07,0.53,9.8,10.2
-2.366e-01,0.09,-0.13,9.8,9.4
-2.364e-01,0.09,0.55,9.8,10
-2.362e-01,0.07,-0.13,9.6,9.2
-2.360e-01,0.05,0.57,9.8,10
-2.358e-01,0.09,-0.15,9.8,9.4
-2.356e-01,0.07,0.59,9.6,10
-2.354e-01,0.09,-0.17,9.8,9.2
-2.352e-01,0.05,0.59,9.6,10
-2.350e-01,0.07,-0.17,9.6,9.2
-2.348e-01,0.07,0.59,9.6,10
-2.346e-01,0.07,-0.25,9.8,9.2
-2.344e-01,0.09,0.57,9.6,10
-2.343e-01,0.05,-0.29,9.8,9.2
-2.341e-01,0.07,0.55,9.6,10
-2.339e-01,0.07,-0.27,9.6,9.2
-2.337e-01,0.09,0.57,9.8,10
-2.335e-01,0.09,-0.29,9.8,9.2
-2.333e-01,0.09,0.57,9.6,10
-2.331e-01,0.05,-0.29,9.6,9.4
-2.329e-01,0.07,0.55,10,10
-2.327e-01,0.07,-0.27,10,9.4
-2.325e-01,0.11,0.41,9.8,10.2
-2.323e-01,0.09,-0.23,9.8,9.4
-2.321e-01,0.09,0.37,9.8,10.2
-2.320e-01,0.05,-0.23,9.8,9.4
-2.318e-01,0.09,0.37,9.6,10.2
-2.316e-01,0.11,-0.23,9.8,9.4
-2.314e-01,0.09,0.39,9.8,10.2
-2.312e-01,0.09,-0.21,9.8,9.4
-2.310e-01,0.11,0.35,10,10.2
-2.308e-01,0.09,-0.19,9.8,9.4
-2.306e-01,0.09,0.33,10,10.2
-2.304e-01,0.09,-0.17,9.8,9.4
-2.302e-01,0.07,0.37,9.8,10.4
-2.300e-01,0.09,-0.17,10,9.4
-2.298e-01,0.11,0.33,10.2,10.2
-2.296e-01,0.09,-0.19,9.8,9.4
-2.295e-01,0.13,0.35,10,10.2
-2.293e-01,0.09,-0.27,10,9.6
-2.291e-01,0.07,0.45,9.8,10.2
-2.289e-01,0.09,-0.27,9.8,9.4
-2.287e-01,0.11,0.45,10,10.4
-2.285e-01,0.11,-0.25,10.2,9.4
-2.283e-01,0.11,0.45,9.8,10.4
-2.281e-01,0.09,-0.25,10,9.6
-2.279e-01,0.09,0.43,10,10.4
-2.277e-01,0.11,-0.25,10,9.6
-2.275e-01,0.07,0.43,10,10.4
-2.273e-01,0.11,-0.21,9.8,9.6
-2.272e-01,0.09,0.43,10,10.4
-2.270e-01,0.09,-0.21,10,9.6
-2.268e-01,0.13,0.47,9.8,10.4
-2.266e-01,0.15,-0.15,9.8,9.6
-2.264e-01,0.03,0.43,9.8,10.4
-2.262e-01,0.17,-0.15,10,9.6
-2.260e-01,0.09,0.47,10,10.2
-2.258e-01,0.01,-0.13,10,9.6
-2.256e-01,0.29,0.43,10,10.2
-2.254e-01,0.07,-0.11,10,9.4
-2.252e-01,0.07,0.43,10,10.2
-2.250e-01,0.05,-0.11,10,9.4
-2.248e-01,0.09,0.41,9.8,10.2
-2.247e-01,0.13,-0.11,9.8,9.4
-2.245e-01,0.09,0.37,9.8,10.2
-2.243e-01,0.07,-0.09,9.8,9.4
-2.241e-01,0.09,0.33,10,10.2
-2.239e-01,0.09,-0.03,10,9.4
-2.237e-01,0.07,0.23,10,10.4
-2.235e-01,0.07,-0.00999999,9.8,9.4
-2.233e-01,0.07,0.17,10,10.2
-2.231e-01,0.07,-0.03,9.8,9.4
-2.229e-01,0.09,0.17,10,10.2
-2.227e-01,0.09,0.01,10,9.4
-2.225e-01,0.07,0.17,9.8,10.2
-2.224e-01,0.09,-0.00999999,9.8,9.4
-2.222e-01,0.07,0.17,9.8,10.2
-2.220e-01,0.07,-0.00999999,10,9.4
-2.218e-01,0.07,0.17,9.8,10.2
-2.216e-01,0.11,0.01,9.8,9.4
-2.214e-01,0.09,0.15,10,10.2
-2.212e-01,0.07,0.01,9.8,9.4
-2.210e-01,0.07,0.13,9.8,10.2
-2.208e-01,0.07,-0.11,9.6,9.4
-2.206e-01,0.09,0.53,9.6,10.2
-2.204e-01,0.09,-0.11,9.8,9.4
-2.202e-01,0.09,0.53,9.8,10
-2.200e-01,0.07,-0.13,9.8,9.4
-2.199e-01,0.05,0.55,9.8,10.2
-2.197e-01,0.07,-0.15,9.6,9.4
-2.195e-01,0.07,0.57,9.8,10
-2.193e-01,0.07,-0.15,9.8,9.2
-2.191e-01,0.07,0.59,9.6,10
-2.189e-01,0.07,-0.17,9.6,9.2
-2.187e-01,0.07,0.57,9.8,10
-2.185e-01,0.09,-0.17,9.6,9.4
-2.183e-01,0.07,0.59,9.8,10
-2.181e-01,0.09,-0.21,9.8,9.2
-2.179e-01,0.07,0.59,9.8,10
-2.177e-01,0.05,-0.27,9.6,9.2
-2.175e-01,-0.00999999,0.53,9.6,10
-2.174e-01,0.07,-0.27,9.6,9.2
-2.172e-01,0.07,0.55,9.6,10
-2.170e-01,0.09,-0.27,9.6,9.2
-2.168e-01,0.05,0.55,9.6,10
-2.166e-01,0.11,-0.29,9.8,9.2
-2.164e-01,0.11,0.57,9.8,10
-2.162e-01,0.07,-0.27,9.8,9.2
-2.160e-01,0.09,0.43,9.6,10
-2.158e-01,0.11,-0.25,9.4,9.4
-2.156e-01,0.09,0.39,9.8,10.2
-2.154e-01,0.11,-0.23,9.6,9.4
-2.152e-01,0.09,0.37,9.8,10.2
-2.151e-01,0.09,-0.23,9.8,9.4
-2.149e-01,0.09,0.37,9.8,10.2
-2.147e-01,0.09,-0.23,10,9.4
-2.145e-01,0.11,0.37,9.8,10.2
-2.143e-01,0.07,-0.19,10,9.4
-2.141e-01,0.07,0.35,9.8,10.2
-2.139e-01,0.11,-0.17,9.8,9.4
-2.137e-01,0.09,0.35,9.8,10.2
-2.135e-01,0.09,-0.19,10.2,9.4
-2.133e-01,0.07,0.37,9.8,10.4
-2.131e-01,0.09,-0.19,9.8,9.4
-2.129e-01,0.11,0.33,9.8,10.4
-2.127e-01,0.09,-0.25,9.8,9.4
-2.126e-01,0.11,0.45,9.8,10.2
-2.124e-01,0.09,-0.25,9.8,9.4
-2.122e-01,0.11,0.45,10,10.4
-2.120e-01,0.09,-0.25,9.8,9.4
-2.118e-01,0.11,0.45,10,10.2
-2.116e-01,0.09,-0.25,10,9.4
-2.114e-01,0.11,0.43,9.8,10.4
-2.112e-01,0.11,-0.25,10,9.6
-2.110e-01,0.11,0.45,9.8,10.4
-2.108e-01,0.11,-0.23,10,9.6
-2.106e-01,0.09,0.43,10,10.4
-2.104e-01,0.07,-0.21,10,9.6
-2.103e-01,0.13,0.45,9.8,10.2
-2.101e-01,0.13,-0.15,9.8,9.6
-2.099e-01,0.09,0.45,10,10.4
-2.097e-01,0.09,-0.15,10,9.4
-2.095e-01,0.09,0.47,10,10.4
-2.093e-01,0.09,-0.13,10,9.6
-2.091e-01,0.09,0.45,10,10.4
-2.089e-01,0.09,-0.13,10,9.4
-2.087e-01,0.07,0.45,10,10.4
-2.085e-01,0.09,-0.11,9.8,9.4
-2.083e-01,0.09,0.41,9.8,10.2
-2.081e-01,0.07,-0.09,10,9.6
-2.079e-01,0.05,0.39,10,10.4
-2.078e-01,0.09,-0.11,10,9.4
-2.076e-01,0.17,0.35,9.8,10.2
-2.074e-01,-0.00999999,-0.05,10,9.4
-2.072e-01,0.07,0.27,9.8,10.2
-2.070e-01,0.07,-0.00999999,9.8,9.4
-2.068e-01,0.07,0.17,10,10.2
-2.066e-01,0.07,-0.00999999,9.8,9.4
-2.064e-01,0.09,0.17,9.8,10.2
-2.062e-01,0.09,-0.00999999,9.8,9.4
-2.060e-01,0.09,0.15,10,10.2
-2.058e-01,0.07,-0.00999999,9.8,9.4
-2.056e-01,0.07,0.15,9.8,10.2
-2.055e-01,0.07,-0.03,10,9.4
-2.053e-01,0.09,0.15,9.8,10.2
-2.051e-01,0.07,0.01,9.8,9.4
-2.049e-01,0.09,0.15,9.8,10.2
-2.047e-01,0.07,0.03,9.6,9.4
-2.045e-01,0.09,0.13,9.8,10.2
-2.043e-01,0.09,-0.11,10,9.4
-2.041e-01,0.09,0.53,9.8,10.2
-2.039e-01,0.09,-0.11,9.8,9.4
-2.037e-01,0.07,0.53,9.8,10.2
-2.035e-01,0.07,-0.15,9.8,9.4
-2.033e-01,0.09,0.55,9.6,10.2
-2.031e-01,0.09,-0.15,9.6,9.4
-2.030e-01,0.07,0.57,9.4,10
-2.028e-01,0.09,-0.13,9.6,9.4
-2.026e-01,0.09,0.59,9.8,10
-2.024e-01,0.09,-0.15,9.6,9.2
-2.022e-01,0.09,0.59,9.8,10
-2.020e-01,0.09,-0.17,9.8,9.2
-2.018e-01,0.07,0.59,9.8,10
-2.016e-01,0.07,-0.19,9.6,9.2
-2.014e-01,0.07,0.57,9.8,10
-2.012e-01,0.11,-0.25,9.8,9.2
-2.010e-01,0.07,0.55,9.6,10
-2.008e-01,0.05,-0.27,9.6,9.2
-2.007e-01,0.07,0.53,9.6,10
-2.005e-01,0.07,-0.27,9.6,9.2
-2.003e-01,0.09,0.57,9.6,10
-2.001e-01,0.09,-0.29,9.6,9.2
-1.999e-01,0.07,0.57,9.6,10.2
-1.997e-01,0.09,-0.29,9.8,9.2
-1.995e-01,0.09,0.55,9.6,10
-1.993e-01,0.09,-0.27,9.6,9.4
-1.991e-01,0.07,0.45,9.8,10.2
-1.989e-01,0.09,-0.23,9.6,9.4
-1.987e-01,0.07,0.37,9.6,10.2
-1.985e-01,0.09,-0.23,9.8,9.4
-1.983e-01,0.09,0.37,9.8,10.2
-1.982e-01,0.11,-0.23,10,9.4
-1.980e-01,0.11,0.39,9.8,10.2
-1.978e-01,0.09,-0.21,9.6,9.4
-1.976e-01,0.11,0.35,9.8,10.2
-1.974e-01,0.11,-0.19,10,9.4
-1.972e-01,0.09,0.35,10,10.2
-1.970e-01,0.11,-0.17,9.8,9.4
-1.968e-01,0.13,0.33,9.8,10.2
-1.966e-01,0.09,-0.17,9.8,9.4
-1.964e-01,0.15,0.37,9.8,10.2
-1.962e-01,0.09,-0.19,10,9.4
-1.960e-01,0.13,0.35,10,10.2
-1.959e-01,0.13,-0.27,10,9.4
-1.957e-01,0.09,0.45,9.8,10.4
-1.955e-01,0.09,-0.27,9.8,9.6
-1.953e-01,0.09,0.45,10,10.4
-1.951e-01,0.09,-0.25,10,9.6
-1.949e-01,0.09,0.43,9.8,10.4
-1.947e-01,0.07,-0.23,10,9.6
-1.945e-01,0.11,0.43,9.8,10.2
-1.943e-01,0.11,-0.23,9.8,9.4
-1.941e-01,0.11,0.43,10,10.4
-1.939e-01,0.09,-0.21,9.8,9.6
-1.937e-01,0.09,0.43,9.8,10.4
-1.935e-01,0.11,-0.19,9.8,9.6
-1.934e-01,0.09,0.47,9.8,10.4
-1.932e-01,0.11,-0.15,9.8,9.6
-1.930e-01,0.11,0.45,10,10.4
-1.928e-01,0.09,-0.13,10,9.6
-1.926e-01,0.09,0.47,9.8,10.4
-1.924e-01,0.07,-0.13,9.8,9.4
-1.922e-01,0.09,0.43,10,10.2
-1.920e-01,0.07,-0.13,10,9.6
-1.918e-01,0.09,0.41,10,10.2
-1.916e-01,0.07,-0.11,9.8,9.6
-1.914e-01,0.07,0.39,10,10.4
-1.912e-01,0.09,-0.09,9.8,9.4
-1.911e-01,0.07,0.37,10,10.2
-1.909e-01,0.07,-0.07,9.8,9.4
-1.907e-01,0.07,0.29,9.8,10.4
-1.905e-01,0.07,-0.00999999,9.8,9.4
-1.903e-01,0.11,0.21,9.8,10.2
-1.901e-01,0.09,-0.00999999,9.8,9.4
-1.899e-01,0.09,0.17,9.8,10.2
-1.897e-01,0.07,-0.00999999,9.8,9.4
-1.895e-01,0.09,0.15,9.8,10.2
-1.893e-01,0.07,-0.00999999,9.8,9.4
-1.891e-01,0.09,0.17,9.8,10.2
-1.889e-01,0.07,-0.00999999,9.8,9.4
-1.887e-01,0.05,0.15,9.6,10.2
-1.886e-01,0.09,-0.00999999,9.8,9.4
-1.884e-01,0.07,0.17,10,10.2
-1.882e-01,0.07,0.01,9.8,9.4
-1.880e-01,0.07,0.13,9.8,10.2
-1.878e-01,0.07,0.01,9.8,9.4
-1.876e-01,0.11,0.17,9.6,10.2
-1.874e-01,0.09,-0.11,9.8,9.4
-1.872e-01,0.09,0.53,9.8,10.2
-1.870e-01,0.09,-0.11,9.8,9.4
-1.868e-01,0.11,0.55,9.8,10.2
-1.866e-01,0.09,-0.13,9.8,9.2
-1.864e-01,0.09,0.55,9.8,10.2
-1.863e-01,0.09,-0.15,9.6,9.2
-1.861e-01,0.07,0.57,9.8,10
-1.859e-01,0.09,-0.15,9.8,9.2
-1.857e-01,0.07,0.61,9.8,10
-1.855e-01,0.43,-0.15,9.6,9.2
-1.853e-01,0.07,0.59,9.6,10
-1.851e-01,0.29,-0.17,9.8,9.2
-1.849e-01,0.09,0.59,9.6,10
-1.847e-01,0.19,-0.19,9.6,9.2
-1.845e-01,0.19,0.59,9.6,10
-1.843e-01,0.03,-0.27,9.6,9.2
-1.841e-01,0.09,0.55,9.8,10
-1.839e-01,0.17,-0.29,9.8,9.2
-1.838e-01,0.21,0.57,9.6,10
-1.836e-01,-0.00999999,-0.29,9.4,9.2
-1.834e-01,0.03,0.55,9.8,10
-1.832e-01,-0.07,-0.29,9.6,9.2
-1.830e-01,0.05,0.59,9.6,10
-1.828e-01,0.17,-0.25,9.6,9.2
-1.826e-01,0.09,0.45,9.8,10
-1.824e-01,0.11,-0.21,9.6,9.4
-1.822e-01,0.11,0.41,9.6,10.2
-1.820e-01,0.11,-0.19,9.6,9.4
-1.818e-01,0.11,0.41,9.8,10.2
-1.816e-01,0.13,-0.19,9.8,9.4
-1.815e-01,0.17,0.49,9.8,10.2
-1.813e-01,0.19,-0.11,9.8,9.4
-1.811e-01,0.25,0.53,9.8,10.2
-1.809e-01,0.27,-0.00999999,9.8,9.4
-1.807e-01,0.29,0.55,9.8,10.2
-1.805e-01,0.35,0.03,9.8,9.4
-1.803e-01,0.33,0.55,9.8,10.2
-1.801e-01,0.29,0.03,9.8,9.4
-1.799e-01,0.33,0.61,10,10.2
-1.797e-01,0.35,0.09,9.8,9.4
-1.795e-01,0.41,0.67,9.8,10.2
-1.793e-01,0.45,0.07,9.8,9.4
-1.791e-01,0.43,0.81,9.8,10.2
-1.790e-01,0.47,0.07,9.8,9.4
-1.788e-01,0.45,0.83,9.8,10.2
-1.786e-01,0.47,0.09,9.6,9.4
-1.784e-01,0.65,0.83,9.8,10.2
-1.782e-01,0.69,0.11,9.8,9.4
-1.780e-01,0.39,0.83,9.8,10.2
-1.778e-01,0.45,0.13,9.8,9.4
-1.776e-01,0.55,0.83,9.8,10.2
-1.774e-01,0.41,0.09,9.6,9.4
-1.772e-01,0.49,0.79,9.8,10.2
-1.770e-01,0.41,0.09,9.8,9.4
-1.768e-01,0.43,0.79,9.8,10.2
-1.767e-01,0.41,-0.00999999,9.8,9.4
-1.765e-01,0.37,0.65,9.8,10.2
-1.763e-01,0.33,-0.11,9.8,9.4
-1.761e-01,0.29,0.69,9.6,10.2
-1.759e-01,0.33,-0.13,9.8,9.2
