# Count	Voltage	Current
903	13.2	-0.3706666666666667
904	42	-0.32433333333333336
905	58.199999999999996	-0.278
906	91.2	-0.2316666666666667
907	115.8	-0.18533333333333335
908	133.79999999999998	-0.139
909	156	-0.139
910	169.79999999999998	-0.139
911	169.2	-0.18533333333333335
912	172.2	-0.09266666666666667
913	175.2	-0.04633333333333334
914	173.4	0
915	174	0.04633333333333334
916	174.6	0.139
917	170.4	0.2316666666666667
918	124.19999999999999	0.32433333333333336
919	114.6	0.3706666666666667
920	81.6	0.3706666666666667
921	59.4	0.41700000000000004
922	44.4	0.41700000000000004
923	25.2	0.41700000000000004
924	-1.2	0.41700000000000004
925	-33	0.3706666666666667
926	-58.199999999999996	0.3706666666666667
927	-85.2	0.32433333333333336
928	-112.8	0.2316666666666667
929	-134.4	0.18533333333333335
930	-157.2	0.139
931	-171	0.09266666666666667
932	-171	0.09266666666666667
933	-174	0.04633333333333334
934	-175.79999999999998	0
935	-175.2	-0.04633333333333334
936	-175.2	-0.04633333333333334
937	-176.4	-0.04633333333333334
938	-171.6	-0.04633333333333334
939	-126	-0.139
940	-116.39999999999999	-0.18533333333333335
941	-82.8	-0.18533333333333335
942	-55.199999999999996	-0.18533333333333335
943	-42.6	-0.18533333333333335
944	-16.2	-0.139
945	13.2	-0.09266666666666667
946	41.4	-0.09266666666666667
947	58.199999999999996	0
948	91.2	0.04633333333333334
949	115.8	0.139
950	133.79999999999998	0.18533333333333335
951	156	0.2316666666666667
952	169.79999999999998	0.278
953	169.2	0.278
954	172.2	0.2316666666666667
955	174.6	0.18533333333333335
956	173.4	0.18533333333333335
957	174	0.2316666666666667
958	174	0.2316666666666667
959	169.79999999999998	0.2316666666666667
960	124.19999999999999	0.2316666666666667
961	115.19999999999999	0.278
962	81.6	0.278
963	59.4	0.278
964	44.4	0.278
965	25.2	0.278
966	-1.2	0.278
967	-33	0.2316666666666667
968	-58.199999999999996	0.139
969	-85.2	0.09266666666666667
970	-111.6	0
971	-135	0
972	-156.6	0
973	-171	0
974	-171	0
975	-173.4	0
976	-176.4	-0.04633333333333334
977	-174.6	-0.09266666666666667
978	-175.79999999999998	-0.139
979	-175.79999999999998	-0.139
980	-172.2	-0.18533333333333335
981	-125.39999999999999	-0.2316666666666667
982	-117	-0.278
983	-82.2	-0.32433333333333336
984	-55.199999999999996	-0.3706666666666667
985	-42.6	-0.3706666666666667
986	-15.6	-0.278
987	14.399999999999999	-0.2316666666666667
988	41.4	-0.18533333333333335
989	58.199999999999996	-0.139
990	91.2	-0.09266666666666667
991	115.19999999999999	-0.04633333333333334
992	133.79999999999998	0
993	156	0.04633333333333334
994	169.79999999999998	0.09266666666666667
995	169.2	0.09266666666666667
996	172.79999999999998	0.09266666666666667
997	175.2	0.04633333333333334
998	173.4	0.09266666666666667
999	174	0.139
1000	174.6	0.2316666666666667
1001	170.4	0.32433333333333336
1002	124.8	0.3706666666666667
1003	115.19999999999999	0.41700000000000004
1004	81.6	0.4633333333333334
1005	58.8	0.3706666666666667
1006	44.4	0.32433333333333336
1007	25.2	0.278
1008	-1.7999999999999998	0.2316666666666667
1009	-33	0.18533333333333335
1010	-58.8	0.139
1011	-84.6	0.09266666666666667
1012	-112.8	0.04633333333333334
1013	-135	0.04633333333333334
1014	-156.6	0.04633333333333334
1015	-171.6	0.04633333333333334
1016	-170.4	0
1017	-174	0
1018	-176.4	-0.04633333333333334
1019	-175.2	-0.04633333333333334
1020	-175.79999999999998	-0.139
1021	-175.2	-0.2316666666666667
1022	-171.6	-0.32433333333333336
1023	-126.6	-0.32433333333333336
1024	-117	-0.32433333333333336
1025	-82.8	-0.3706666666666667
1026	-54.6	-0.3706666666666667
1027	-42.6	-0.32433333333333336
1028	-15	-0.278
1029	13.2	-0.2316666666666667
1030	42	-0.139
1031	57.599999999999994	-0.09266666666666667
1032	91.2	0
1033	115.8	0.04633333333333334
1034	133.2	0.09266666666666667
1035	156	0.139
1036	169.79999999999998	0.139
1037	169.2	0.2316666666666667
1038	172.2	0.278
1039	174.6	0.32433333333333336
1040	173.4	0.3706666666666667
1041	174	0.4633333333333334
1042	174	0.556
1043	170.4	0.6023333333333334
1044	124.8	0.6023333333333334
1045	115.19999999999999	0.556
1046	81.6	0.5096666666666667
1047	58.8	0.4633333333333334
1048	45	0.4633333333333334
1049	25.2	0.4633333333333334
1050	-1.2	0.41700000000000004
1051	-33.6	0.32433333333333336
1052	-59.4	0.2316666666666667
1053	-84.6	0.09266666666666667
1054	-112.2	0.04633333333333334
1055	-134.4	0.04633333333333334
1056	-157.2	0
1057	-171	0
1058	-171	0
1059	-173.4	0
1060	-176.4	0
1061	-174.6	-0.04633333333333334
1062	-175.79999999999998	-0.139
1063	-175.79999999999998	-0.278
1064	-171.6	-0.32433333333333336
1065	-126	-0.3706666666666667
1066	-117	-0.3706666666666667
1067	-82.8	-0.3706666666666667
1068	-54.6	-0.3706666666666667
1069	-43.199999999999996	-0.3706666666666667
1070	-15	-0.3706666666666667
1071	13.2	-0.3706666666666667
1072	42	-0.32433333333333336
1073	58.199999999999996	-0.278
1074	91.2	-0.2316666666666667
1075	115.8	-0.18533333333333335
1076	133.79999999999998	-0.139
1077	156.6	-0.09266666666666667
1078	169.2	-0.04633333333333334
1079	169.2	-0.04633333333333334
1080	172.79999999999998	-0.04633333333333334
1081	175.2	0
1082	173.4	0.09266666666666667
1083	174	0.139
1084	174.6	0.139
1085	170.4	0.18533333333333335
1086	124.8	0.18533333333333335
1087	115.19999999999999	0.18533333333333335
1088	82.2	0.139
1089	58.8	0.09266666666666667
1090	44.4	0.04633333333333334
1091	25.2	-0.04633333333333334
1092	-1.2	-0.09266666666666667
1093	-33.6	-0.139
1094	-58.199999999999996	-0.18533333333333335
1095	-84.6	-0.278
1096	-112.8	-0.32433333333333336
1097	-135	-0.32433333333333336
1098	-156.6	-0.3706666666666667
1099	-171.6	-0.3706666666666667
1100	-170.4	-0.41700000000000004
1101	-174	-0.41700000000000004
1102	-176.4	-0.41700000000000004
1103	-175.79999999999998	-0.41700000000000004
1104	-175.79999999999998	-0.41700000000000004
1105	-175.2	-0.41700000000000004
1106	-171.6	-0.3706666666666667
1107	-126	-0.3706666666666667
1108	-117	-0.3706666666666667
1109	-82.8	-0.41700000000000004
1110	-55.199999999999996	-0.32433333333333336
1111	-42.6	-0.278
1112	-15	-0.2316666666666667
1113	13.2	-0.18533333333333335
1114	42	-0.18533333333333335
1115	58.199999999999996	-0.18533333333333335
1116	91.2	-0.139
1117	115.8	-0.09266666666666667
1118	133.79999999999998	-0.04633333333333334
1119	156.6	0
1120	169.2	0
1121	169.2	0.04633333333333334
1122	172.2	0.139
1123	174.6	0.18533333333333335
1124	173.4	0.278
1125	173.4	0.32433333333333336
1126	175.2	0.32433333333333336
1127	171	0.32433333333333336
1128	124.19999999999999	0.278
1129	115.19999999999999	0.18533333333333335
1130	82.2	0.04633333333333334
1131	59.4	-0.04633333333333334
1132	44.4	-0.18533333333333335
1133	24.599999999999998	-0.41700000000000004
1134	-0.6	-0.6023333333333334
1135	-33.6	-0.6950000000000001
1136	-58.199999999999996	-0.7413333333333334
1137	-85.2	-0.7413333333333334
1138	-112.2	-0.7413333333333334
1139	-134.4	-0.7413333333333334
1140	-157.2	-0.7413333333333334
1141	-171	-0.6950000000000001
1142	-171	-0.6486666666666667
1143	-174	-0.6486666666666667
1144	-176.4	-0.6486666666666667
1145	-175.2	-0.6950000000000001
1146	-175.2	-0.6950000000000001
1147	-176.4	-0.6950000000000001
1148	-171.6	-0.6950000000000001
1149	-126	-0.6950000000000001
1150	-117	-0.6486666666666667
1151	-82.8	-0.6486666666666667
1152	-55.8	-0.6023333333333334
1153	-42.6	-0.556
1154	-15	-0.5096666666666667
1155	14.399999999999999	-0.41700000000000004
1156	42	-0.3706666666666667
1157	58.199999999999996	-0.32433333333333336
1158	91.8	-0.32433333333333336
1159	115.19999999999999	-0.278
1160	133.79999999999998	-0.18533333333333335
1161	156.6	-0.09266666666666667
1162	169.79999999999998	-0.04633333333333334
1163	169.2	0
1164	172.2	0
1165	175.2	0
1166	173.4	0.04633333333333334
1167	174	0.09266666666666667
1168	174.6	0.18533333333333335
1169	170.4	0.2316666666666667
1170	124.19999999999999	0.278
1171	115.19999999999999	0.278
1172	81.6	0.2316666666666667
1173	58.8	0.2316666666666667
1174	44.4	0.18533333333333335
1175	25.2	0.139
1176	-1.7999999999999998	0.09266666666666667
1177	-33.6	0
1178	-58.199999999999996	-0.04633333333333334
1179	-85.2	-0.04633333333333334
1180	-112.8	-0.139
1181	-133.79999999999998	-0.18533333333333335
1182	-157.2	-0.2316666666666667
1183	-171	-0.18533333333333335
1184	-171	-0.2316666666666667
1185	-173.4	-0.2316666666666667
1186	-176.4	-0.278
1187	-174.6	-0.278
1188	-175.79999999999998	-0.3706666666666667
1189	-175.79999999999998	-0.3706666666666667
1190	-171.6	-0.41700000000000004
1191	-125.39999999999999	-0.5096666666666667
1192	-117.6	-0.4633333333333334
1193	-82.2	-0.3706666666666667
1194	-55.199999999999996	-0.32433333333333336
1195	-42.6	-0.278
1196	-15.6	-0.18533333333333335
1197	14.399999999999999	-0.09266666666666667
1198	42	0
1199	58.199999999999996	0.04633333333333334
1200	91.8	0.04633333333333334
1201	115.8	0.09266666666666667
1202	133.79999999999998	0.139
1203	156	0.09266666666666667
1204	169.79999999999998	0.09266666666666667
1205	169.2	0.09266666666666667
1206	172.2	0.139
1207	174.6	0.18533333333333335
1208	172.79999999999998	0.2316666666666667
1209	174	0.278
1210	174	0.32433333333333336
1211	169.2	0.41700000000000004
1212	124.19999999999999	0.41700000000000004
1213	115.19999999999999	0.4633333333333334
1214	81.6	0.41700000000000004
1215	58.8	0.41700000000000004
1216	44.4	0.3706666666666667
1217	25.2	0.3706666666666667
1218	-1.2	0.41700000000000004
1219	-34.199999999999996	0.41700000000000004
1220	-58.199999999999996	0.32433333333333336
1221	-84.6	0.2316666666666667
1222	-112.8	0.09266666666666667
1223	-135	0
1224	-157.2	-0.09266666666666667
1225	-171.6	-0.139
1226	-171	-0.18533333333333335
1227	-173.4	-0.18533333333333335
1228	-176.4	-0.2316666666666667
1229	-174.6	-0.278
1230	-175.79999999999998	-0.32433333333333336
1231	-175.79999999999998	-0.3706666666666667
1232	-171.6	-0.4633333333333334
1233	-125.39999999999999	-0.4633333333333334
1234	-117	-0.5096666666666667
1235	-82.2	-0.5096666666666667
1236	-55.199999999999996	-0.4633333333333334
1237	-42.6	-0.41700000000000004
1238	-15	-0.3706666666666667
1239	13.2	-0.32433333333333336
1240	42.6	-0.278
1241	58.199999999999996	-0.2316666666666667
1242	91.2	-0.18533333333333335
1243	115.8	-0.139
1244	133.79999999999998	-0.09266666666666667
1245	156	-0.04633333333333334
1246	169.79999999999998	0
1247	169.2	0.04633333333333334
1248	172.2	0
1249	175.2	0.04633333333333334
1250	173.4	0.09266666666666667
1251	174	0.139
1252	174.6	0.139
1253	170.4	0.139
1254	124.19999999999999	0.139
1255	115.19999999999999	0.139
1256	82.2	0.18533333333333335
1257	58.8	0.18533333333333335
1258	45	0.18533333333333335
1259	25.2	0.139
